trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.8375280400421417}",20,0,-139.02015613959648,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
370,False,"{'a': 0.5, 'e': 0.8366687329036698}",30,0,-113.13115717232537,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
371,False,"{'a': 0.5, 'e': 0.8358073613682702}",20,5,-93.88822334276374,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
372,False,"{'a': 0.5, 'e': 0.8349439275612917}",35,0,-298.60144582881753,"{0: 17, 1: 4, 2: 8, 3: 1, 4: 5}",0
373,False,"{'a': 0.5, 'e': 0.8340784336131711}",25,0,-76.02135304198845,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
374,False,"{'a': 0.5, 'e': 0.833210881659429}",20,0,-92.43997732067201,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
375,False,"{'a': 0.5, 'e': 0.8323412738406635}",25,8,-49.99623339009643,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
376,False,"{'a': 0.5, 'e': 0.8314696123025452}",30,0,-158.82152767429343,"{0: 15, 1: 7, 2: 6, 3: 0, 4: 2}",0
377,False,"{'a': 0.5, 'e': 0.8305958991958127}",30,0,-102.13158694355002,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.8297201366762659}",25,0,-61.740822145839495,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
379,False,"{'a': 0.5, 'e': 0.8288423269047619}",30,0,-175.60411658754927,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
380,False,"{'a': 0.5, 'e': 0.8279624720472091}",25,0,-72.89062488775872,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
381,False,"{'a': 0.5, 'e': 0.8270805742745618}",25,8,-106.94541479614685,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
382,False,"{'a': 0.5, 'e': 0.8261966357628152}",25,0,-102.02635846333979,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.8253106586929996}",25,1,-91.2486411124321,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 2}",1
384,False,"{'a': 0.5, 'e': 0.8244226452511754}",30,0,-60.645772794407705,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.8235325976284275}",25,0,-75.4400761408043,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.8226405180208598}",25,0,-170.95655319035515,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
387,False,"{'a': 0.5, 'e': 0.8217464086295903}",25,10,-84.076003186423,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 1}",1
388,False,"{'a': 0.5, 'e': 0.8208502716607448}",20,0,-116.82888280332557,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
389,False,"{'a': 0.5, 'e': 0.8199521093254523}",25,0,-93.43537412521653,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
390,False,"{'a': 0.5, 'e': 0.8190519238398392}",25,0,-164.53122390679692,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
391,False,"{'a': 0.5, 'e': 0.8181497174250234}",20,6,-114.5387789315675,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
392,False,"{'a': 0.5, 'e': 0.8172454923071099}",20,0,-46.98448525165195,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
393,False,"{'a': 0.5, 'e': 0.816339250717184}",20,0,-45.30790438892092,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.8154309948913068}",30,0,-89.86721000173902,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.8145207270705094}",20,5,-70.14671776630333,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.813608449500787}",25,2,-62.17992920229883,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
397,False,"{'a': 0.5, 'e': 0.812694164433094}",30,0,-95.9672311301849,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
398,False,"{'a': 0.5, 'e': 0.8117778741233377}",25,0,-134.20529116402253,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
399,False,"{'a': 0.5, 'e': 0.8108595808323734}",25,0,-46.86983142122629,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
400,False,"{'a': 0.5, 'e': 0.8099392868259987}",25,5,-45.29438397019,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
401,False,"{'a': 0.5, 'e': 0.8090169943749475}",25,3,-138.109568594001,"{0: 9, 1: 6, 2: 4, 3: 2, 4: 1}",1
402,False,"{'a': 0.5, 'e': 0.8080927057548846}",20,0,-60.49651695719385,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
403,False,"{'a': 0.5, 'e': 0.8071664232464003}",20,12,2.871313405170219,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.8062381491350047}",25,6,-103.29460159249531,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 2}",1
405,False,"{'a': 0.5, 'e': 0.8053078857111219}",20,0,-69.45727119610532,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.8043756352700844}",25,0,-57.969376158978164,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
407,False,"{'a': 0.5, 'e': 0.8034414001121275}",20,0,-172.4257619053035,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
408,False,"{'a': 0.5, 'e': 0.8025051825423837}",30,21,1.4699471478112716,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.8015669848708766}",20,0,-98.8556701872023,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
410,False,"{'a': 0.5, 'e': 0.8006268094125157}",25,0,-64.76438503174687,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
411,False,"{'a': 0.5, 'e': 0.7996846584870906}",20,6,-35.422699754977,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.7987405344192648}",35,0,-193.91715375504552,"{0: 23, 1: 2, 2: 5, 3: 2, 4: 3}",0
413,False,"{'a': 0.5, 'e': 0.797794439538571}",30,14,-9.703304864245608,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.7968463761794039}",20,10,-43.408708178967366,"{0: 5, 1: 0, 2: 5, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.7958963466810158}",30,0,-110.0705063768039,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
416,False,"{'a': 0.5, 'e': 0.79494435338751}",20,2,-136.8247121284057,"{0: 11, 1: 0, 2: 3, 3: 2, 4: 2}",1
417,False,"{'a': 0.5, 'e': 0.7939903986478354}",20,0,-26.22499016302136,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.7930344848157802}",20,0,-147.4053129222098,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
419,False,"{'a': 0.5, 'e': 0.7920766142499671}",25,0,-132.11144243786921,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
420,False,"{'a': 0.5, 'e': 0.7911167893138462}",20,0,-67.69241038099817,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.7901550123756904}",20,0,-30.510882554397767,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
422,False,"{'a': 0.5, 'e': 0.7891912858085884}",25,0,-127.88959883029855,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 2}",1
423,False,"{'a': 0.5, 'e': 0.7882256119904401}",20,0,-114.61182772979201,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
424,False,"{'a': 0.5, 'e': 0.7872579933039492}",25,0,-65.46567514696254,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
425,False,"{'a': 0.5, 'e': 0.7862884321366189}",20,0,-105.04350631233099,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
426,False,"{'a': 0.5, 'e': 0.785316930880745}",25,0,-142.33712128840008,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
427,False,"{'a': 0.5, 'e': 0.78434349193341}",20,0,-117.43449872525377,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
428,False,"{'a': 0.5, 'e': 0.7833681176964782}",30,0,-115.65477932194061,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
429,False,"{'a': 0.5, 'e': 0.7823908105765881}",20,0,-76.83089133828709,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
430,False,"{'a': 0.5, 'e': 0.7814115729851482}",25,0,-100.34338838886394,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
431,False,"{'a': 0.5, 'e': 0.7804304073383297}",25,0,-106.5343521378606,"{0: 12, 1: 1, 2: 12, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.7794473160570614}",30,0,-228.62830626115095,"{0: 20, 1: 0, 2: 3, 3: 3, 4: 4}",0
433,False,"{'a': 0.5, 'e': 0.7784623015670233}",25,0,-79.3200651401597,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.7774753662986409}",30,0,-78.17066608411109,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
435,False,"{'a': 0.5, 'e': 0.7764865126870786}",25,0,-58.17711290369454,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.7754957431722345}",20,0,-77.00361573919218,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
437,False,"{'a': 0.5, 'e': 0.7745030601987338}",20,0,-60.94281147842495,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
438,False,"{'a': 0.5, 'e': 0.7735084662159232}",25,0,-122.06498459252606,"{0: 13, 1: 1, 2: 9, 3: 2, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.7725119636778643}",25,0,-130.592340309004,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
440,False,"{'a': 0.5, 'e': 0.7715135550433283}",20,0,-128.17129447170066,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
441,False,"{'a': 0.5, 'e': 0.7705132427757891}",20,0,-148.24287771750076,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
442,False,"{'a': 0.5, 'e': 0.769511029343418}",30,12,-41.74437941856252,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.7685069172190766}",20,0,-28.305285932550664,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
444,False,"{'a': 0.5, 'e': 0.7675009088803121}",20,12,-32.52813719073501,"{0: 4, 1: 2, 2: 1, 3: 1, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.7664930068093498}",35,3,-80.49486640248692,"{0: 24, 1: 2, 2: 4, 3: 1, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.7654832134930881}",20,1,-35.407209965668294,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.7644715314230915}",20,0,9.13876913658501,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.7634579630955851}",25,4,-18.481597693618966,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.7624425110114479}",25,0,-66.32671578370802,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
450,False,"{'a': 0.5, 'e': 0.7614251776762068}",25,0,-102.03676766983108,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
451,False,"{'a': 0.5, 'e': 0.760405965600031}",25,0,-97.14045170966678,"{0: 12, 1: 3, 2: 10, 3: 0, 4: 0}",0
452,False,"{'a': 0.5, 'e': 0.7593848772977246}",30,0,-50.327680853219235,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
453,False,"{'a': 0.5, 'e': 0.7583619152887219}",20,0,-17.290321667067786,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
454,False,"{'a': 0.5, 'e': 0.7573370820970796}",30,0,-197.0360715003164,"{0: 16, 1: 4, 2: 4, 3: 4, 4: 2}",0
455,False,"{'a': 0.5, 'e': 0.7563103802514719}",25,0,-123.40634740491963,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
456,False,"{'a': 0.5, 'e': 0.7552818122851835}",25,0,-96.78595421705704,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
457,False,"{'a': 0.5, 'e': 0.7542513807361038}",20,0,-171.62139208716525,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
458,False,"{'a': 0.5, 'e': 0.7532190881467199}",30,0,-161.39341624394837,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
459,False,"{'a': 0.5, 'e': 0.7521849370641115}",20,0,-67.66753051770814,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
460,False,"{'a': 0.5, 'e': 0.7511489300399432}",20,10,-28.660909900563873,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.7501110696304596}",20,0,-53.02549280835144,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
462,False,"{'a': 0.5, 'e': 0.7490713583964779}",30,0,-265.6140182448785,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
463,False,"{'a': 0.5, 'e': 0.7480297989033825}",35,21,-8.008833043258134,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.7469863937211176}",20,0,-51.716040896970625,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.7459411454241821}",25,0,-99.58229494638778,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
466,False,"{'a': 0.5, 'e': 0.744894056591622}",25,0,-85.57100437723595,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
467,False,"{'a': 0.5, 'e': 0.7438451298070251}",25,1,-104.40609175583666,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 1}",1
468,False,"{'a': 0.5, 'e': 0.7427943676585138}",25,0,-173.7172361541743,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
469,False,"{'a': 0.5, 'e': 0.7417417727387392}",20,0,-169.38623511416958,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
470,False,"{'a': 0.5, 'e': 0.7406873476448749}",20,14,-9.79998390722942,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.7396310949786097}",30,0,-76.44998005259231,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
472,False,"{'a': 0.5, 'e': 0.7385730173461422}",25,0,-118.67860123557168,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
473,False,"{'a': 0.5, 'e': 0.7375131173581739}",25,0,-137.60351326553615,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
474,False,"{'a': 0.5, 'e': 0.7364513976299024}",20,0,-69.88360241468652,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
475,False,"{'a': 0.5, 'e': 0.7353878607810158}",20,6,-10.95656178259421,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.7343225094356856}",20,0,-52.82661618887247,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
477,False,"{'a': 0.5, 'e': 0.73325534622256}",20,14,-8.722605905854007,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.7321863737747585}",20,0,-126.43521886077491,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
479,False,"{'a': 0.5, 'e': 0.7311155947298641}",30,11,-77.66544462546555,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
480,False,"{'a': 0.5, 'e': 0.7300430117299178}",25,8,5.333419241699817,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.7289686274214116}",20,0,-77.57524039670244,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
482,False,"{'a': 0.5, 'e': 0.7278924444552817}",25,3,-149.03350724530574,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 3}",1
483,False,"{'a': 0.5, 'e': 0.7268144654869028}",20,0,-194.50152435723857,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
484,False,"{'a': 0.5, 'e': 0.7257346931760809}",25,0,-202.69627522095485,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
485,False,"{'a': 0.5, 'e': 0.7246531301870467}",20,14,4.40053386865067,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.7235697791884494}",25,8,-53.081007311217185,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.7224846428533498}",20,0,-30.875815112170855,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
488,False,"{'a': 0.5, 'e': 0.7213977238592142}",20,0,-118.93521350517749,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
489,False,"{'a': 0.5, 'e': 0.7203090248879069}",25,14,0.6309006730511417,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.7192185486256845}",25,4,-12.241779197539062,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.7181262977631888}",20,6,-93.64939697072305,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 1}",1
492,False,"{'a': 0.5, 'e': 0.7170322749954402}",20,0,-70.23411443424645,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
493,False,"{'a': 0.5, 'e': 0.7159364830218312}",20,0,-67.35258446197061,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
494,False,"{'a': 0.5, 'e': 0.7148389245461194}",20,0,-64.58480713150972,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.7137396022764213}",30,0,-140.15231292135982,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
496,False,"{'a': 0.5, 'e': 0.7126385189252054}",25,19,11.125672256566732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.7115356772092853}",30,15,6.102638390428872,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.7104310798498135}",20,0,-121.81537328229642,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
499,False,"{'a': 0.5, 'e': 0.7093247295722738}",30,0,-111.80904151083995,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",1
500,False,"{'a': 0.5, 'e': 0.708216629106476}",25,16,-38.899381325967425,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
501,False,"{'a': 0.5, 'e': 0.7071067811865476}",30,0,-43.58662845751752,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
502,False,"{'a': 0.5, 'e': 0.7059951885509279}",30,12,-3.982974743030223,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.7048818539423615}",20,3,-1.7442937542130728,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.7037667801078906}",25,6,-24.71357528466157,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.7026499697988492}",20,0,1.6416434847272257,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
506,False,"{'a': 0.5, 'e': 0.7015314257708557}",20,0,-53.38707786675538,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.7004111507838063}",20,12,-6.038438013079177,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.6992891476018682}",20,13,-1.538364998448039,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.6981654189934727}",20,7,-7.35941687026056,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.6970399677313084}",20,0,-86.89650276692478,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
511,False,"{'a': 0.5, 'e': 0.6959127965923144}",20,0,-111.27860999942732,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
512,False,"{'a': 0.5, 'e': 0.6947839083576735}",25,3,-118.97248123869883,"{0: 10, 1: 6, 2: 3, 3: 2, 4: 1}",1
513,False,"{'a': 0.5, 'e': 0.693653305812805}",30,13,-98.40927973629599,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
514,False,"{'a': 0.5, 'e': 0.6925209917473585}",25,14,7.871523267878194,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.6913869689552063}",25,0,-130.6454712574642,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
516,False,"{'a': 0.5, 'e': 0.6902512402344372}",25,2,-95.48154306560926,"{0: 12, 1: 6, 2: 4, 3: 0, 4: 1}",1
517,False,"{'a': 0.5, 'e': 0.6891138083873485}",20,0,-65.3280619895862,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
518,False,"{'a': 0.5, 'e': 0.6879746762204404}",25,0,-14.195404218638549,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.6868338465444083}",25,0,-103.73847638572511,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
520,False,"{'a': 0.5, 'e': 0.685691322174136}",30,0,-125.78033677540749,"{0: 23, 1: 3, 2: 0, 3: 1, 4: 3}",0
521,False,"{'a': 0.5, 'e': 0.6845471059286887}",25,4,-49.924560177643386,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.6834012006313064}",20,0,-87.83635460074863,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
523,False,"{'a': 0.5, 'e': 0.6822536091093965}",20,0,-46.445005112198004,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
524,False,"{'a': 0.5, 'e': 0.6811043341945269}",20,0,-88.11111652465198,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
525,False,"{'a': 0.5, 'e': 0.6799533787224192}",20,0,-72.77242665400037,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
526,False,"{'a': 0.5, 'e': 0.6788007455329418}",20,0,-49.193612902892454,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.6776464374701023}",25,0,-49.09132551122777,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
528,False,"{'a': 0.5, 'e': 0.6764904573820412}",20,0,-93.69759345011366,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
529,False,"{'a': 0.5, 'e': 0.6753328081210245}",30,7,-46.365535566945404,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
530,False,"{'a': 0.5, 'e': 0.6741734925434365}",30,0,-112.27505369250295,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
531,False,"{'a': 0.5, 'e': 0.6730125135097733}",20,0,-78.99034941639165,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
532,False,"{'a': 0.5, 'e': 0.6718498738846352}",20,0,8.777351868061512,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
533,False,"{'a': 0.5, 'e': 0.67068557653672}",30,0,-109.56556380241669,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
534,False,"{'a': 0.5, 'e': 0.6695196243388156}",20,4,-73.02582168252758,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
535,False,"{'a': 0.5, 'e': 0.668352020167793}",20,0,-68.01640198717179,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.6671827669045998}",25,0,-137.67984914037933,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
537,False,"{'a': 0.5, 'e': 0.6660118674342517}",35,13,-26.0153499872931,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.6648393246458271}",20,0,-21.97707876450851,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
539,False,"{'a': 0.5, 'e': 0.6636651414324585}",20,0,-38.095489381905786,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
540,False,"{'a': 0.5, 'e': 0.6624893206913265}",20,16,7.20627548877971,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.6613118653236518}",35,27,-23.71256443931019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
542,False,"{'a': 0.5, 'e': 0.6601327782346886}",30,0,-84.87828542704297,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
543,False,"{'a': 0.5, 'e': 0.658952062333717}",20,10,21.604434392962883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.6577697205340359}",25,10,-49.568921877337395,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
545,False,"{'a': 0.5, 'e': 0.6565857557529565}",30,8,-72.5229651847618,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
546,False,"{'a': 0.5, 'e': 0.6554001709117939}",25,0,-60.270449410848734,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
547,False,"{'a': 0.5, 'e': 0.6542129689358611}",30,0,-100.72871225684382,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
548,False,"{'a': 0.5, 'e': 0.6530241527544608}",20,2,-15.401895644326352,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.6518337253008788}",20,0,-87.07259902456356,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
550,False,"{'a': 0.5, 'e': 0.6506416895123764}",20,3,-0.1084237163081394,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.6494480483301838}",20,0,-171.24837124315638,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
552,False,"{'a': 0.5, 'e': 0.6482528046994914}",20,0,-41.66690754509555,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
